RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
394540,"Dublin, GA",538,54402,54646,54817,54900,54997,55089,55251,55403,55561,55706,55961,56218,56493,56686,56995,57367,57667,57944,58080,58306,58529,58965,59189,59348,59296,59421,59587,59825,60131,60441,60836,61130,61445,61382,61392,61432,61716,61954,62069,62305,62637,63095,63510,63804,63998,64320,64737,65175,65528,65849,66187,66434,66651,66818,67025,67407,67859,68405,68762,69044,69251,69514,69822,70094,70290,70499,70711,70883,71015,71033,71203,71394,71653,71849,72098,72400,72637,72851,72973,73081,73180,73353,73513,73676,73862,73993,74084,74111,74345,74565,74837,75093,75382,75669,75895,76139,76335,76642,76923,77285,77550,77811,78056,78342,78663,78973,79266,79590,79991,80476,80935,81379,81681,82050,82372,82726,83039,83360,83728,84085,84400,84612,84862,85106,85474,85805,86232,86516,86739,86850,87015,87163,87314,87448,87541,87556,87624,87636,87751,87720,87723,87655,87600,87534,87382,87109,86833,86505,86155,85719,85039,84496,83963,83903,83690,83287,82563,81858,81142,80511,79794,79269,78760,78479,78163,77366,76462,75653,75503,75418,75401,75204,75027,74658,74335,73643,73015,72456,72219,72032,71467,70920,70321,69985,69622,69287,69016,68991,68945,68953,68799,68694,68679,68652,68640,68626,68689,68899,69087,69338,69572,69887,70215,70559,70911,71273,71720,72136,72570,72941,73328,73622,73977,74364,74829,75270,75664,76039,76388,76697,77058,77412,77836,78225,78676,79053,79419,79690,80101,80538,81047,81503,81889,82335,82704,83132,83440,83773,84132,84634,85086,85561,85950,86446,86926,87315,87671,88062,88523,89005,89373,89774,90216,90668,91046,91416,91916,92564,93309,94087,94769,95477,96110,96712,97317,97935,98573,98999,99336,99588,99858,100348,101002,101622,102119,102596,103041,103427,103805,104278,104707,105092,105370,105392,105266,105089
395189,"Vicksburg, MS",539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102348,102222,102167,102092,102084,102063,102016,101968,101842,101689,101633,101562,101519,101104,100693,99990,99446,98927,98571,98209,97863,97577,97262,97045,96759,97184,97600,98365,98596,98833,98777,98711,98683,98679,98508,98247,97987,97622,97266,96961,96909,96662,96520,96354,96417,96351,96375,96336,96445,96454,96432,96260,96164,96239,96299,96313,96236,96222,96176,96165,96096,96103,96057,95993,95949,95956,96065,96199,96220,96247,96280,96363,96376,96394,96622,96997,97267,97410,97437,97572,97950,98397,98883,99253,99732,100140,100473,100747,101055,101403,101762,102105,102250,102331,102386,102534,102661,102798,103021,103092,103303,103435,103779,104028,104317,104566,104782,105083,105340,105645,105754,105778,105703,105665,105701,105917,106192,106498,106890,107419,107998,108397,108456,109114,109825,110792,111213,111603,111954,112345,112509,112431,112355,112492,113092,113237,113384,113362,113726,114082,114476,114875,115456,116178,116930
394989,"Point Pleasant, WV",540,46792,46813,46876,46946,47001,47064,47130,47301,47451,47593,47628,47622,47674,47769,47884,47999,48133,48360,48639,48925,49124,49334,49728,50424,51245,51876,52352,52863,53442,53932,54334,54457,54871,55351,55941,56116,56023,56079,56345,56604,56837,56973,57235,57664,58010,58308,58392,58576,58686,58829,58988,59088,59201,59310,59507,59796,60070,60414,60632,60774,61072,61290,61558,61729,61932,62188,62361,62508,62607,62643,62810,63040,63257,63470,63612,63952,64194,64441,64617,64751,64894,65033,65259,65493,65682,65874,66098,66241,66459,66647,66917,67152,67376,67614,67878,68267,68735,69188,69469,69674,69879,70126,70369,70571,70850,71118,71365,71450,71504,71574,71788,72138,72341,72517,72576,72852,73076,73300,73310,73314,73299,73448,73631,73704,73777,73864,74075,74101,74022,73895,73860,73882,73862,73814,73718,73645,73688,73740,73849,73900,74001,74092,74244,74400,74549,74562,74507,74536,74591,74582,74406,74270,74197,74180,74126,73989,73819,73558,73318,73025,72673,72407,72157,72022,71880,71725,71597,71511,71530,71590,71560,71449,71293,71132,71004,70858,70689,70260,69809,69399,69191,69059,69035,69108,69272,69341,69392,69323,69254,69577,69899,70162,70043,70008,70112,70203,70169,70158,70217,70375,70509,70519,70564,70683,70982,71179,71239,71252,71413,71631,71874,72098,72411,72679,72931,73142,73377,73613,73861,74132,74379,74653,74956,75320,75619,75902,76143,76419,76663,76976,77246,77549,77793,78076,78251,78376,78480,78755,79141,79526,79827,80010,80258,80528,80922,81219,81506,81717,81993,82102,82161,82204,82439,82651,82842,83014,83203,83413,83646,84108,84574,85167,85626,86056,86334,86820,87323,87780,88012,88282,88636,89067,89467,89710,89905,90162,90547,90804,91047,91334,91770,92194,92552,92760,92985,93306
395063,"Sanford, NC",541,88813,89166,89580,90004,90442,90801,91136,91565,92008,92317,92639,93003,93512,93962,94391,94855,95359,95918,96495,96996,97436,98305,99062,99834,100118,100634,100980,101241,101384,101665,102010,102251,102589,102487,102481,102315,102625,102817,103124,103433,103803,104070,104264,104435,104503,104630,104978,105438,105890,106267,106780,107315,107795,108198,108546,109168,109881,110730,111157,111520,111752,112070,112318,112517,112828,113118,113471,113557,113592,113613,113811,114028,114212,114464,114724,115085,115259,115417,115522,115738,115948,116104,116319,116509,116813,117027,117230,117292,117502,117777,118095,118357,118604,118910,119266,119719,120301,120855,121289,121571,121941,122449,123061,123585,124114,124424,124384,124355,124015,123746,123406,123648,124007,124260,124397,124538,124940,125253,125847,126136,126353,126619,127373,128186,128446,128529,128546,128835,128985,129319,129701,130092,130946,131727,132103,131765,131684,131832,132009,132055,131665,131550,131251,131410,131149,130849,130478,130402,130327,130224,130044,129783,129705,129387,129046,128424,127760,127017,126261,125647,125069,124388,123641,122974,122489,122064,121683,121316,121059,120781,120595,119862,119129,118376,118133,117822,117419,116859,116333,115822,115319,114938,114568,114656,114705,114838,114507,114179,113792,113560,113397,113266,113203,113119,113047,112947,112843,112757,112770,112820,112924,113007,113040,113097,113149,113234,113302,113320,113410,113480,113611,113768,113994,114202,114397,114530,114673,114830,115070,115390,115714,116039,116348,116648,116939,117178,117434,117694,117992,118250,118545,118811,119137,119452,119786,120085,120385,120772,121203,121707,122143,122638,123044,123492,123849,124237,124675,125136,125596,126053,126507,126953,127403,127922,128406,128969,129461,130034,130560,131306,132094,132801,133474,134146,134919,135493,136118,136465,136937,137326,138265,139203,140096,140626,141069,141562,142027,142554,143028,143619,144116,144578,144566,144382,144153,144188
394591,"Fergus Falls, MN",542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182478,182070,181690,180838,179970,179053,178529,178003,177567,176667,175958,175424,175011,174400,173551,172890,172055,171214,169790,168750,167603,167342,167007,166782,166524,166567,167000,167151,167214,167274,167506,167500,167644,167456,167136,166320,165424,164536,163423,162615,162970,163794,164664,164768,164653,164413,164146,164150,164186,164185,164324,164637,164744,164680,164708,165186,165843,166585,167434,168243,169196,170053,171026,171870,172412,173015,173577,174332,174974,175692,176383,177145,177756,178491,179106,179691,180257,180761,181402,181965,182648,183227,183790,184374,185046,185793,186537,187433,188358,189374,190124,190898,191557,192260,193131,193864,194744,195446,196352,197088,197938,198735,199710,200764,201885,203151,204257,205439,206422,207369,208350,209556,210807,212002,212997,213906,214903,215915,217150,218545,220253,221935,223293,224330,225191,226096,226907,227746,228405,229179,230211,231211,232020,232632,233424,234363,235351,236287,237307,238274,239274,240101,240601,240993,241376
395157,"Tiffin, OH",543,63707,63809,63950,64075,64258,64460,64687,64950,65231,65396,65507,65622,65823,66142,66415,66768,67003,67306,67582,67900,68209,68737,69263,69802,70150,70587,71050,71393,71773,72032,72301,72471,72604,72688,72830,73162,73499,73673,73783,73993,74360,74669,75009,75263,75619,75931,76298,76496,76784,77075,77440,77835,78173,78640,79001,79498,79935,80412,80719,80959,81184,81487,81817,82074,82308,82485,82705,82899,83097,83236,83406,83622,83857,84096,84313,84552,84682,84788,84911,85098,85279,85426,85629,85897,86193,86403,86538,86677,86968,87319,87664,87849,88022,88095,88280,88479,88803,89125,89461,89776,90043,90276,90516,90832,91185,91843,92300,92652,92711,92895,93178,93447,93567,93620,93598,93611,93580,93433,93347,93289,93304,93301,93266,93266,93304,93395,93540,93573,93537,93366,93222,93050,92960,92801,92650,92388,92343,92283,92286,92245,92267,92327,92297,92272,92151,92001,91781,91628,91370,91092,90698,90429,90182,89976,89689,89356,89011,88691,88344,88034,87631,87274,86996,86768,86557,86313,86248,86243,86278,86269,86215,86115,86018,85937,85794,85572,85262,84919,84550,84197,83920,83696,83604,83529,83505,83419,83365,83274,83216,83270,83324,83378,83348,83312,83239,83173,83132,83121,83126,83180,83257,83270,83276,83307,83368,83404,83458,83524,83608,83686,83794,83926,84111,84338,84588,84768,84962,85231,85515,85838,86122,86457,86723,86988,87206,87404,87552,87793,88069,88365,88637,88850,89138,89353,89662,89910,90184,90396,90647,90892,91150,91365,91648,91970,92225,92520,92801,93182,93550,94072,94650,95207,95633,95983,96255,96544,96921,97379,97848,98330,98822,99249,99587,99925,100384,100952,101500,101959,102309,102659,102937,103425,103958,104586,105070,105541,106008,106432,106886,107378,107908,108379,108886,109185,109431,109588
394582,"Fairmont, WV",544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58945,58637,58419,58266,58476,58820,59136,59347,59503,59405,59354,59367,59608,59978,60428,60630,60454,60160,60012,60017,60142,60532,60886,61245,61351,61631,61938,62147,62289,62361,62404,62432,62567,62817,62978,62948,62824,62859,63108,63644,64043,64515,64791,65310,65600,66177,67096,68278,69513,70378,71019,71254,71779,72586,73746,74593,75291,75911,76475,76887,77297,77645,78158,78766,79272,79349,79165,79080,79413,79634,79732,79708,79854,80284,80642,81004,81193,81528,81866,82331,82728,82833,82703,82615,82855,83388,83779,84126,84374,84550,84733,84726,84705,85381,86283,87271,87352,86957,86652,86307,86161,86223,86276,86356,86083,85554,85112,84625,84505,84407,84453,84521,84544,84369,84223,84108,84176,84119,84012,84085,84175,84258,84078,83891,83861,83714,83624,83528,83645,83794,83783,83600,83296,83136,83034,83209,83283,83588,83742,83882,83845,83897,84108,84256,84473,84467,84590,84583,84588,84521,84612,84761,84915,84933,84950,85056,85175,85496,85782,85968,86062,86204,86309,86366,86516,86847,87112,87240,87385,87698,88172,88736,89154,89463,89676,90037,90332,90541,90749,91047,91466,91518,91452,91276,91406,91622,91961,92295,92665,92965,93286,93573,93788,94153,94461,94805,95045,95273,95510,95688,95946,96345,96817,97419,97973,98517,99066,99669,100347,101037,101642,102126,102436,102682,102864,103001,103199,103375,103758,104190,104673,105044,105417,105903,106474,107031,107580,108087,108574,109056,109384,109638,109819
394509,"Crossville, TN",545,85888,85675,85663,85640,85787,85722,85613,85558,85595,85737,85976,86235,86569,87162,87608,87998,87974,88238,88709,89467,90139,90832,91401,91940,92019,91851,91693,91846,92523,93317,93814,93796,93668,93527,93257,93109,93481,94361,94964,95369,95515,95666,96218,96685,97445,97630,98300,98843,99447,99731,100189,100863,101526,101982,102067,102457,102733,103616,104006,104532,104516,104596,104616,104228,103790,103549,103927,104115,104057,103865,103979,104111,104385,104382,104347,104228,104367,104450,104351,104426,104746,104932,105072,105112,105371,105933,106492,107463,108318,109381,110118,110625,110984,111583,112110,112638,112910,113155,113555,113911,114224,114157,114529,115208,115988,116584,117064,117917,119060,120517,121853,122937,123912,125266,126399,127770,129613,131751,134006,135515,136851,137397,138250,139700,141637,143677,145604,146834,147407,147281,147741,148329,149419,150054,150603,150384,150780,151213,152592,153619,154242,154706,154844,155313,155006,155924,156737,157748,156484,154017,149896,147078,145300,144871,144184,143168,142318,141612,140514,139733,139906,141357,143595,145073,145733,145601,145318,145739,145962,145615,145220,144738,144725,144537,144044,143222,142198,141366,141154,140572,140028,138882,138540,137613,136595,134634,134239,133671,133779,132755,131972,131405,131539,132473,131929,132104,131827,132714,131206,130971,131117,133041,133446,133171,132038,131022,131765,132241,133078,133328,135173,136725,137255,136670,136049,136032,136623,137200,136832,136310,135515,134472,132560,130219,128589,127918,129015,129950,130242,130215,130177,130458,130823,131669,132852,133702,134238,134429,133848,133505,133759,133992,134360,134163,134516,134652,134964,135560,136281,136825,137357,137602,137663,137842,138317,139193,139458,140074,140715,141724,142786,143465,144058,144388,145168,146130,146882,147756,148726,149414,150093,151046,152069,153067,153824,155030,156167,157119,158060,158827,159750,160789,161802,162373,162866,163650
394977,"Picayune, MS",546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138926,138560,138078,137238,136501,136057,135706,135420,135203,135007,135116,135179,135272,135155,135146,135140,134973,134483,133994,133538,132921,132459,131942,131596,130938,130242,129763,129462,129274,128963,128554,128017,127894,127625,126810,125833,125294,125317,125179,124971,124886,125091,125274,125502,125155,124733,124622,124814,125147,125236,125282,125183,124935,124613,124354,124187,124407,124568,124671,124299,123919,123576,123368,122881,122539,122149,121904,121676,121436,121544,121533,121735,121798,121868,122100,122605,123245,123743,124107,124403,124714,124884,125106,125474,125682,125896,125933,126146,126195,126306,126408,126540,126858,127151,127720,128087,128522,128678,128857,128853,128894,129000,129299,129629,129410,129119,128496,128257,128148,128512,128743,129007,129137,129365,129458,129483,129910,130486,131144,131556,131905,132222,132591,133157,133804,134383,134719,135089,135455,135758,136068,136261,136634,136899,137305,137414,137523,137618,137919,138208,138390,138540,138684,138950,139065
394634,"Gloversville, NY",547,51530,51558,51536,51476,51414,51368,51326,51289,51239,51421,51755,52099,52167,52109,52194,52365,52587,52707,52839,53069,53356,53463,53476,53423,53513,53644,53674,53647,53597,53789,53995,54095,54150,54020,53950,53821,53951,54135,54453,54945,55436,55768,56112,56379,56713,57015,57452,57902,58327,58627,58928,59136,59314,59540,59718,60143,60509,61012,61404,61860,62196,62647,63090,63622,64040,64396,64729,65124,65571,66103,66652,67228,67857,68460,69082,69626,70116,70587,71029,71579,72207,72840,73361,73799,74267,74546,74724,74836,75543,76571,77790,78427,78901,79285,79983,80659,81369,82435,83766,85156,85896,86227,86457,87080,87790,88549,89177,89979,90744,91371,91656,91849,92223,92740,93230,93808,94382,94951,95349,95788,96007,96240,96585,97315,98151,99004,99704,99955,100299,100688,101453,101973,102731,103240,103833,104166,104521,104879,105497,106454,107113,107507,107394,107328,106965,106715,106454,106144,105771,105292,104741,104158,103671,103312,103040,102678,102364,101995,101524,101047,100558,100125,99722,99327,99122,98957,98957,99001,99156,99248,99398,99450,99558,99634,99592,99434,99104,98867,98526,98230,97932,97867,97703,97647,97508,97518,97591,97725,97823,97777,97760,97742,97705,97605,97665,97775,97893,97927,97983,98112,98261,98429,98557,98753,98937,99126,99216,99326,99422,99501,99559,99619,99777,100040,100356,100657,101017,101346,101757,102094,102514,102868,103248,103616,104028,104406,104781,105123,105466,105845,106179,106522,106870,107288,107768,108124,108462,108760,109140,109547,109879,110224,110616,111038,111431,111828,112336,112969,113538,114027,114494,114967,115635,116200,116764,117296,117855,118435,118611,118807,119077,119661,120225,120733,121235,121801,122304,122751,123079,123398,123771,124051,124300,124622,125066,125554,125801,126053,126347,126688,127101,127496,128013,128559,129098,129434
753920,"Sonora, CA",548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251231,252277,253243,255025,256781,258601,260664,262388,264181,265885,267854,269618,270911,271919,272782,274138,275244,275889,275681,275966,275846,275696,274737,274013,274058,274351,274816,274567,274394,274386,274718,274767,274958,275125,275639,276025,276041
394621,"Gaffney, SC",549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60407,59749,59492,58924,58868,58956,59266,59484,59649,59714,59946,60204,60545,61218,61750,62278,62332,62418,62442,62447,62717,63116,63493,63694,63757,63993,64367,64781,64995,64949,64652,64482,64235,64231,64228,64505,64764,64962,64958,64912,64831,64820,64785,65462,65816,65970,65526,65243,65168,64921,64906,65003,65211,65274,65137,64509,64444,64484,65018,64997,64898,64958,64884,64408,63632,63149,63072,63051,62778,62511,62052,61585,61201,60836,60504,60280,60294,60250,60102,59828,59450,59049,58778,58849,58802,58775,58814,58964,59079,58963,58901,58927,59076,59136,59229,59280,59468,59527,59546,59495,59493,59603,59633,59672,59757,59941,60077,60147,60087,60196,60313,60580,60727,60988,61229,61509,61680,61945,62295,62673,63051,63420,63830,64126,64356,64508,64778,65064,65395,65627,65800,66004,66270,66311,66288,66348,66869,67432,67877,68157,68508,68846,69154,69442,69812,70322,70940,71779,72472,73093,73504,73956,74364,74867,75398,76019,76665,77268,77634,78174,78720,79371,79642,79934,80190,80546,80755,80927,80936,81092,81366,81328,81260,81141,81455,81769,82110,82326,82644,82947,83349
394444,"Carson City, NV",550,136424,136391,136305,136169,136202,136379,136666,136914,137165,137705,138266,138648,138745,138974,139451,140085,140434,140705,140838,141178,141538,141375,141332,141441,142050,142451,142688,142939,143342,143620,143901,143952,143989,144277,144329,144548,144513,144695,144784,144671,144550,144397,144361,144460,144700,144990,145548,146051,146711,147180,147714,148236,148946,149806,150749,151746,152733,153801,154561,155234,155762,156487,157330,158315,159309,160273,161134,161840,162557,163335,164330,165368,166471,167522,168557,169550,170368,171181,172081,173397,174808,176330,177709,179108,180419,181832,183265,184618,186438,188627,191740,194976,198861,202492,207166,212208,218155,224623,231848,240147,247573,254855,260569,266570,271469,277004,282095,287507,292497,296600,300054,302848,306524,310183,314184,317151,320076,322387,324060,324962,325328,326041,326491,326560,325707,324522,323065,322416,321760,321086,319204,316981,314591,311971,308785,305125,302212,299340,296339,291081,285133,278401,272471,266751,260627,254665,248902,243581,237784,231907,226302,221944,218161,214923,211824,208340,204972,201335,197898,194419,191205,188429,185880,183526,181312,179348,177418,175963,174848,173889,172850,171688,170452,168631,166637,164577,162714,160732,158761,156647,154517,152682,151190,150053,149093,148552,148328,148204,147979,147833,147860,148197,148720,149282,149934,150754,151961,153406,155097,156861,158968,161321,163969,166730,169588,172485,175531,178591,181416,184194,186585,189131,191402,193612,195594,197372,199122,200831,202333,203745,205185,206668,208321,209920,211701,213550,215444,217349,219192,221043,223016,224990,226866,228551,230195,231863,233464,234984,236408,238053,239825,241673,243410,245178,247112,249192,251403,253532,255616,257483,259571,261751,264059,266404,268947,271913,274765,277957,281249,284851,288648,292656,296748,300435,304068,307635,310826,313193,314837,316851,318683,320638,322759,323919,324999,325240,326327,327386,328627,330269,332503,334216,335988,337517,338856,340938
394432,"Calhoun, GA",551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109040,109769,110104,110892,111285,111779,112228,112944,113362,113761,113882,114156,114333,114226,114297,114520,115110,115597,116009,116048,116394,116684,117386,117794,118275,118639,119061,119258,119550,119642,119803,119735,119720,119733,119740,119753,119725,119663,119522,119313,119209,119084,118995,119132,119146,119015,118314,117592,116922,116183,115420,114674,113960,113048,111972,110858,109874,109018,108539,108173,107766,107718,107687,107800,107501,107331,107006,106713,106281,105830,105234,104470,103784,102943,102302,101477,100741,99993,99464,98991,98493,97933,97415,97085,96731,96357,95882,95584,95495,95431,95436,95429,95545,95769,95998,96251,96516,96895,97305,97717,98132,98596,99057,99573,100106,100640,101288,101861,102504,103059,103673,104240,104775,105297,105789,106210,106664,107163,107693,108251,108778,109248,109662,110121,110660,111249,111827,112380,112844,113264,113613,114027,114482,115089,115706,116247,116708,117154,117640,118238,118820,119369,119833,120291,120791,121213,121609,122043,122621,123183,123719,124258,124911,125754,126660,127672,128492,129442,130265,131210,132066,133003,133864,134568,135162,135719,136290,137176,138225,139259,140126,140900,141672,142352,143044,143776,144482,145064,145558,145675,145680,145563
394861,"Milledgeville, GA",552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108574,108655,108827,109309,109936,110669,111230,111919,112383,112867,113117,113522,113979,114628,115339,115940,116347,116633,117089,117512,118014,118497,119124,119643,120012,120371,120635,120801,120878,120906,120949,120784,120980,121067,121365,121328,121356,121173,120977,120724,120570,120302,120207,119849,119431,118970,118541,118181,117713,117306,116765,116120,115283,114487,113493,112672,111705,111095,110370,109782,108927,108162,107524,107083,106787,106384,105853,105287,104718,103474,102209,100795,100126,99359,98746,97969,97093,96179,95470,94875,94370,93994,93655,93475,93038,92671,92208,91932,91762,91877,92021,92192,92271,92661,93051,93449,93739,94169,94647,95077,95484,95824,96194,96615,97095,97525,98074,98636,99331,99869,100381,100891,101448,101999,102510,102913,103414,103936,104475,104981,105386,105763,106143,106548,107023,107475,107921,108415,108888,109346,109761,110170,110610,111146,111740,112375,112867,113339,113841,114302,114664,114909,114966,115139,115323,115649,115768,115839,116027,116171,116361,116596,117004,117497,118155,118848,119495,119961,120525,121048,121610,122212,122748,123272,123670,124133,124565,125188,126010,126817,127459,128070,128671,129235,129778,130262,130733,131088,131371,131407,131246,131093
395216,"Waycross, GA",553,43782,43862,43956,44077,44144,44203,44276,44394,44525,44789,45011,45318,45571,45835,46018,46138,46281,46453,46606,46794,47035,47149,47314,47341,47445,47384,47499,47686,48127,48616,49176,49597,49895,50086,50338,50671,51063,51679,52264,52896,53199,53401,53524,53666,53913,54284,54661,55060,55351,55673,55931,56314,56700,57134,57497,57957,58442,58884,59181,59324,59513,59629,59822,59854,60018,60150,60419,60562,60664,60778,60970,61269,61530,61824,62097,62390,62566,62736,62825,63041,63268,63512,63738,63915,64145,64294,64410,64487,64670,64874,65107,65256,65448,65678,65944,66228,66475,66821,67179,67556,67858,68167,68486,68925,69302,69688,69994,70361,70741,71084,71466,71871,72253,72581,72917,73255,73635,73974,74365,74709,75051,75389,75721,76058,76446,76897,77354,77687,77994,78211,78465,78693,78929,79054,79075,79083,79192,79266,79422,79532,79661,79640,79489,79262,79012,78856,78764,78608,78353,78138,77681,77216,76649,76387,76126,75835,75427,74946,74401,73850,73296,72718,72210,71729,71278,70818,70431,70193,70034,69869,69644,69381,69067,68696,68352,67955,67579,67126,66719,66186,65586,65038,64645,64350,64089,63809,63525,63324,63151,62988,62806,62636,62570,62496,62472,62478,62535,62715,62958,63222,63498,63772,64047,64515,65020,65591,65983,66359,66747,67140,67545,67958,68409,68858,69328,69677,70033,70351,70821,71285,71767,72161,72513,72816,73129,73480,73880,74290,74666,74974,75255,75579,75886,76278,76659,77143,77541,77899,78149,78409,78728,79150,79594,79973,80305,80586,80921,81254,81648,82182,82749,83265,83607,83960,84304,84698,85173,85741,86302,86806,87285,87647,87969,88336,88825,89307,89708,90081,90383,90700,91068,91738,92385,92996,93404,93838,94290,94689,95118,95520,95910,96213,96427,96389,96325,96276
